id,mS1,mS2,mR,xsec_TChannel (fb),xsec_GluonSplit (fb)
1548,2502.525,6153.451,6147.721,6.604420799999999e-08,1.7249651622002803e-08
1549,3828.9970000000003,6731.159000000001,6743.986999999999,1.5812596090000003e-06,8.264896227942678e-08
1550,3504.595,8322.155,8330.139000000001,1.53030692e-08,1.2501697968374704e-08
1551,3321.934,6386.066,6409.453,2.0681752153e-07,4.41358468563647e-07
1552,3148.736,7165.196999999999,7189.3,1.6863737983700002e-06,1.3716380292630535e-07
1553,4384.28,8752.211,8767.044,3.7116504060000004e-08,5.2838419181249775e-08
1554,3941.217,5679.33,5689.656999999999,3.3281339818e-07,2.1702847844626022e-07
1555,4696.11,8092.6269999999995,8097.8369999999995,4.38599316e-08,3.9831702190548585e-08
1556,2761.5679999999998,7954.755,7959.79,7.05749309e-07,2.0709294801821936e-08
1558,4442.334,5990.041,5984.544,6.12276821356e-06,1.7458097884850516e-07
1559,7284.098000000001,8016.223000000001,8021.344,1.1798959503e-07,6.469040216275727e-08
1560,6207.592,6460.563,6466.564,5.691893668174279e-07,5.7306485559531366e-08
1561,4388.374,6483.379,6489.539000000001,6.22556373226e-06,1.6023078061253973e-07
1562,5054.204000000001,7676.305,7669.236,1.15309233758e-06,1.2981581212003768e-07
1563,2731.94,8530.871,8534.468,6.931524317e-07,8.565952861125236e-08
1564,6854.012,6530.193,6841.1990000000005,1.012212246202517e-07,1.6899041453701092e-07
1566,4743.811,7888.26,7904.061,5.743658747e-07,7.491758689636448e-08
1567,4537.707,7787.015,7804.6269999999995,2.70563305e-07,2.5022070491012453e-08
1569,3538.5170000000003,9596.979,9583.459,1.9663303e-07,2.463811972272572e-08
1570,5288.124,4993.776,5308.857,1.080762022278001e-05,4.5571450857715437e-07
1572,3528.441,7673.158,7662.856,2.7517585559e-07,6.103394381277492e-07
1574,4231.512,8589.178,8608.448,1.700911751e-07,1.1565300729866707e-07
1575,2795.6420000000003,3800.5370000000003,3811.265,8.467352101e-07,4.8366348237034e-06
1576,4801.141,14811.19,14815.23,1.8477603381859e-07,7.631266522285896e-09
1577,4963.119000000001,8134.625,8127.524,1.67626570487e-06,1.5651029801161275e-07
1578,4938.601,5749.98,5733.17,2.150618550912e-05,4.888895553781329e-07
1579,3100.5559999999996,9115.231,9099.653,1.9690375780000003e-06,2.722154888981875e-07
1580,3000.1090000000004,6088.965999999999,6103.62,2.7764868595e-06,8.041916051911363e-07
1581,5474.214,7402.4,7406.558000000001,3.75414072266e-06,7.534681137832778e-08
1582,6059.438,8122.75,8113.278,3.1929641392000014e-07,4.0295622314376336e-08
1583,5057.808,5483.654,5504.328,1.2334934292000018e-07,7.975814189160349e-07
1584,3387.239,9281.386999999999,9291.347,3.811017735e-07,1.8221598545648545e-07
1585,2686.781,5415.963000000001,5432.028,5.46757088e-08,1.6858501487064706e-07
1586,5722.811,6031.744000000001,6038.920999999999,3.0774736806000284e-06,1.4317411709566587e-07
1587,5263.293000000001,8310.325,8298.716,4.998656996257e-07,3.589592000221851e-08
1588,3166.138,6573.26,6556.05,1.2548989370000002e-07,4.405590263977611e-08
1589,5352.508000000001,6466.7,6479.765,8.412609644600005e-08,6.125090742754571e-08
1590,4328.974,5739.78,5745.172,2.288538157500001e-07,2.8722877802447544e-08
1591,4420.358,6493.238,6482.305,2.8020018319e-06,1.8503294771398766e-07
1592,6356.931,10312.42,10306.71,2.09919016977307e-06,7.461868479891033e-08
1593,8496.47,9176.129,9182.863000000001,2.10102685531972e-06,4.7929924022879394e-08
1594,3739.115,5943.151,5958.706,2.8326888170000003e-07,5.233270135713376e-07
1596,3769.772,7737.605,7728.375,3.488072192e-07,2.0092862151895813e-08
1599,5958.629,6545.034000000001,6560.340999999999,4.1959051180001534e-08,8.611517527992566e-08
1601,3859.67,8346.26,8342.013,2.7558248444e-06,1.0928456261328875e-07
1603,2959.091,8373.282,8385.453000000001,9.102614233e-07,3.082042043136526e-08
1605,3975.4509999999996,4276.678,4259.487,6.7899209528000054e-06,4.102194608791799e-07
1607,2263.23,5220.155,5230.3679999999995,1.1115038142e-06,4.603177265027589e-07
1608,3095.8559999999998,6863.745,6874.485,1.7264209730400001e-06,5.471011635032414e-07
1610,5249.674,6331.557,6339.943,3.5512356131e-07,1.5111264888214136e-07
1611,5010.663,6287.485,6282.143,1.810746005045e-07,1.3193028991058973e-07
1612,4536.204000000001,7149.1359999999995,7131.285,4.305658417e-08,6.233861405514244e-08
1613,5165.0109999999995,5895.719,5910.2919999999995,9.911352781000013e-08,1.0758126239787972e-07
1614,3503.216,6547.179,6523.503000000001,3.7731120539e-06,1.1730785162513857e-07
1615,5173.662,8886.911,8880.565999999999,8.601159709999999e-08,8.828392218272387e-09
1617,4533.365,8276.844000000001,8282.106,2.919441062e-07,1.2837838812463154e-08
1618,4291.528,6863.121999999999,6854.241,1.5595691159e-06,1.2924543645859725e-07
1619,4836.99,6454.345,6473.9130000000005,2.92321580934e-06,1.0008080224935287e-07
1620,4172.896,13379.68,13371.39,3.154879795902e-07,8.237032084973852e-09
1621,5261.516,7699.03,7674.920999999999,6.791726441e-09,1.5743300736791337e-07
1622,5954.77,8309.068000000001,8289.037,1.3412434055000002e-07,2.9183174977957195e-08
1623,4339.562,6220.276999999999,6228.818,1.9807556776e-07,1.5821352710695355e-07
1626,3789.34,6696.681,6688.294,1.2222921908999998e-07,3.4785102398706405e-07
1627,3240.215,6893.328,6915.361999999999,3.831884006e-07,8.970781708925646e-08
1628,4050.4359999999997,6296.883000000001,6291.0869999999995,3.3615695179099997e-06,1.0833554140649367e-07
1629,4770.26,12068.97,12074.78,4.3990414638e-07,1.1440759590855178e-08
1630,5709.816,6565.686,6559.380999999999,1.290267023600001e-07,1.8491649157764952e-07
1631,7904.104,10566.94,10571.07,8.554937573499e-09,2.7429877202977796e-08
1632,3794.785,4612.667,4598.023,8.191163814000002e-07,9.961308839330222e-08
1635,5762.241,6553.7519999999995,6569.092,4.84250309971e-06,1.813157141251284e-07
1636,5017.9890000000005,14701.07,14712.57,1.7708764503364902e-06,1.62425002704719e-07
1637,3779.5490000000004,5000.7609999999995,5014.233,3.5732315871000014e-06,6.195252097629543e-07
1638,4673.983,6803.923000000001,6810.206999999999,2.7695106085e-06,6.393769340849355e-08
1639,5131.415,6131.847,6124.689,2.6119314174470003e-06,7.12851802713153e-08
1640,5482.314,5901.8859999999995,5886.321,1.3877712060001027e-08,8.089342863219805e-08
1641,5899.101,6995.097,7005.7119999999995,3.26183927817e-07,5.1357701643364216e-08
1642,4762.49,4600.355,4770.034000000001,3.8338646692000154e-07,1.2461683984178858e-07
1643,5174.8279999999995,11659.71,11662.73,5.4545282536599995e-06,1.1855966581523545e-07
1644,3486.472,5745.132,5736.024,7.359587436999999e-08,1.953947364462405e-07
1645,3152.204,7908.93,7926.338000000001,9.524623328000002e-08,8.438427511496262e-09
1646,3445.405,7657.215,7650.139,1.911608657e-07,3.932750864577244e-08
1647,4271.793,8008.36,8012.575,1.7188425649000002e-07,1.0814527670870344e-07
1648,3408.688,7844.629,7848.598000000001,1.477878847e-07,1.1165545407698856e-08
1649,4471.496,6258.437,6229.925,1.2695947075000002e-06,1.1580198307219243e-07
1650,4525.267,8466.530999999999,8474.687,2.0488265395e-07,6.8949521534356206e-09
1651,6373.428000000001,7974.933000000001,7957.879,3.5713605130000004e-08,2.0264684727818008e-08
1653,3348.348,7246.441999999999,7242.183000000001,9.37714894e-08,2.1786548296016878e-07
1654,3699.095,6630.36,6623.734,2.25203589383e-07,4.007882408248572e-08
1656,4511.859,6848.307,6854.351,8.960097746200001e-07,9.06221012143335e-08
1658,5728.227,10543.26,10550.88,2.3834438210749997e-08,2.3188545577985744e-08
1659,5767.59,11001.09,10996.07,9.52760888862e-09,1.7849621248640542e-08
1660,4278.772,6599.024,6592.675,1.97543599567e-06,9.4397350038392e-08
1661,4638.54,5836.625,5849.938,1.89620022e-07,3.9041162334839537e-07
1662,4439.456,6656.071999999999,6651.484,2.5134663610000003e-07,7.527409954557258e-08
1663,3585.1490000000003,5680.477,5667.863,1.7353314346e-06,2.984694934787084e-07
1664,5918.977,5976.340999999999,5984.181,1.3372327928852956e-08,1.859596107665338e-07
1665,2450.681,7256.08,7271.368,1.8859860140000003e-06,1.842495424445756e-07
1666,3880.725,6037.32,6054.081999999999,2.0294620580000004e-06,2.3034877350059085e-07
1667,4003.337,8100.611999999999,8114.668000000001,3.6196996201e-06,1.445319657015432e-07
1669,4947.718,9074.838,9067.218,9.474090745e-08,6.5107190525148e-08
1670,5073.914000000001,6334.648,6319.196999999999,5.3622632838e-08,3.4634123438699235e-08
1671,3844.935,7141.139,7136.229,4.1820846924e-07,3.0867977205376206e-08
1672,5924.920999999999,8710.126,8704.643,3.8103882452e-07,2.119201622631921e-08
1673,4320.791,5760.143,5769.276999999999,2.57362125971e-05,4.329050557056984e-07
1674,4683.263,6219.41,6229.988,4.574692460000001e-08,7.645282226832294e-08
1675,4593.44,7581.8330000000005,7586.395,3.307202866e-08,2.932602364462359e-08
1676,3819.105,4499.097,4513.956,2.6812876851e-06,2.774319475558982e-07
1677,5039.624,6619.54,6608.229,2.381598763e-07,2.577558019869581e-07
1678,3698.947,9786.966999999999,9782.957,2.2904231501999998e-07,8.404183956283934e-09
1679,5028.318,8602.095,8609.669,6.43477985661e-06,1.2453381446017056e-07
1680,4724.967000000001,5151.612,5159.3,2.0327394782000072e-06,1.6682151090213922e-07
1681,4767.02,8767.538,8783.17,4.538720383247e-08,1.897367889857874e-08
1682,1901.739,4097.104,4109.87,5.13940777e-08,3.471596117970401e-07
1683,1908.5410000000002,5224.630999999999,5238.022,4.0041447961000005e-06,4.2770105307112187e-07
1684,4949.255999999999,7845.95,7850.918000000001,2.3827538195e-07,1.7795217572901614e-07
1685,5916.419,9185.269,9200.181999999999,5.402976764685299e-08,3.4479561828582066e-08
1686,4397.973,6438.414000000001,6446.92,1.9650389841000005e-07,1.0952230242062039e-07
1687,2821.5240000000003,10003.2,10007.29,6.064205478000001e-07,1.7531550003625883e-08
1689,5005.708,9613.089,9619.949,3.1450313070000005e-08,6.554213699710188e-08
1691,4968.766,5570.11,5579.576999999999,1.441370600700007e-07,1.7088329975607755e-07
1693,4847.281,4951.384,4942.4,1.368259061620005e-05,5.631806893515636e-07
1695,3988.9629999999997,5138.016,5148.167,1.0052753386100001e-06,7.995200900101187e-07
1696,3630.664,3716.388,3730.5759999999996,1.2129097604167827e-06,1.2354581480654836e-06
1697,5156.43,11038.46,11044.95,3.2214027258e-07,5.9963404700785625e-09
1698,4792.585999999999,5998.491999999999,6007.554,2.42625996286e-06,1.1440900305032695e-06
1701,4151.787,7263.859,7273.311,1.0222232140699997e-05,1.743540575894756e-07
1702,5976.996999999999,8018.34,8032.7519999999995,9.440901207697003e-07,2.2231849537255555e-07
1703,4547.920999999999,8345.54,8327.895,2.293696991e-07,4.2064126145800985e-08
1704,3545.9629999999997,5904.853,5930.585999999999,9.10446743364e-06,7.187831490601421e-07
1705,4240.2029999999995,10309.88,10315.09,2.6963069838e-07,5.6098933460498045e-08
1707,4720.063,6756.036999999999,6778.903,7.16402026785e-06,5.914739299107205e-07
1708,4546.195,8767.777,8760.685,1.381266835e-07,3.412269723858685e-08
1710,4493.833,4766.539000000001,4782.545999999999,4.885413592001705e-07,2.2366139198249146e-07
1712,5692.118,6473.241999999999,6460.654,3.75008125469e-06,2.866748326488208e-07
1713,3103.812,3891.79,3908.635,2.7228052700000016e-07,1.0087529880770462e-06
1714,5091.621,11061.17,11058.11,4.2435192598126e-07,1.0052664067498098e-08
1715,3423.1890000000003,6724.063,6709.786,8.186351330399999e-07,1.156370295369707e-07
1716,3854.1009999999997,5051.525,5024.751,1.915183959e-07,1.1983084768041674e-06
1717,4687.974,6700.353,6719.04,4.306921512e-07,9.059513615091803e-08
1718,4020.0240000000003,6522.566999999999,6531.016,4.365737956e-07,4.941794064579078e-07
1719,2992.031,6039.357,6019.927,2.329471225e-06,1.0387620583433932e-07
1720,2600.126,9542.264000000001,9529.298,3.015570434e-07,5.671123810173131e-08
1721,4087.3070000000002,5327.409000000001,5319.168000000001,2.3471796345999998e-07,1.7665660642350035e-07
1722,5565.645,5456.286999999999,5557.345,1.044915838240372e-06,2.1506519953405968e-07
1723,2221.495,7213.566,7223.259,4.3256353748e-06,1.5123315683643524e-07
1724,4960.232,7635.1359999999995,7641.11,1.0020415629999997e-07,2.5077377939095907e-08
1725,1447.5770000000002,4871.53,4884.79,2.9585915920000008e-06,1.92637337017029e-06
1726,3803.417,3591.9,3847.403,2.0658262769800007e-05,4.2629405828776996e-07
1727,4315.845,6158.102,6150.82,4.82810411083e-06,4.712317676933913e-07
1728,2131.112,4875.425,4857.213,1.0895872759000002e-05,3.0750865702208e-07
1730,3002.303,5110.241,5086.05,2.383742361e-06,1.20751814766181e-07
1731,5690.138000000001,8608.333,8592.328000000001,1.504625407962e-06,6.384457657633932e-08
1732,3278.712,7850.762,7874.4619999999995,4.02647286e-07,3.158816563714802e-08
1733,3204.7659999999996,7041.553000000001,7024.3009999999995,1.6073291176e-07,4.567541988804136e-07
1734,4518.661,5712.397,5739.919,4.670107196900006e-07,9.523176741477039e-08
1735,5075.923,5861.319,5878.42,2.02408493833e-06,3.9019246800281345e-07
1737,5320.316999999999,5594.603,5605.594,2.9498004810037227e-08,4.910907877037653e-08
1738,6258.871,7248.133000000001,7237.4619999999995,1.1154391391094e-05,2.4819397097274444e-07
1740,4745.513,5870.31,5861.045,2.638445461834e-05,6.286220817532349e-07
1741,4860.468,7903.979,7926.5,7.581994075700002e-06,2.917512627338551e-07
1742,8548.431999999999,11782.31,11777.66,8.323857806388001e-08,8.937655039380735e-09
1743,3441.9509999999996,8579.49,8584.863000000001,7.774621059999999e-08,1.733054180915944e-08
1745,5491.172,9668.45,9662.51,5.791201377919999e-08,3.948541805071565e-09
1746,4492.625,8979.219000000001,8994.509,4.466184515487e-05,9.855315793461186e-07
1747,5802.483,5988.418000000001,5958.661,1.7275466153500006e-05,6.765806738713365e-07
1748,4288.251,5341.606,5347.898,4.38502956e-07,2.912546741102068e-07
1749,2655.435,7874.55,7866.906999999999,2.7192142499999994e-07,7.296552151632342e-07
1751,3276.435,5306.630999999999,5312.979,1.2254350463e-06,1.925601336742701e-06
1752,6524.111999999999,6645.22,6665.235,9.114382913430531e-07,4.337419697209683e-08
1753,3567.4120000000003,5892.445,5874.276999999999,4.40455487e-08,2.9006366151902253e-08
1754,2841.702,5948.83,5922.2390000000005,2.787024886e-07,1.150032316285384e-07
1755,3243.1479999999997,6948.625,6968.601,8.707600100000001e-08,9.947708183084313e-08
1756,5771.156,7786.651,7779.284000000001,1.5975264522999998e-08,5.485975856076362e-08
1757,2645.599,9692.581,9701.466999999999,1.4815315599999995e-07,2.6436500597687746e-08
1758,3719.6220000000003,4315.863,4292.518,1.6176321050000994e-07,3.024398725377562e-07
1759,4637.402,9923.36,9929.127,1.263247128e-08,2.0263532746244618e-08
1761,5520.355,6830.068,6841.321999999999,3.624890820000001e-08,4.2484293918910544e-08
1763,4969.927,6793.357,6784.366,2.6096713022800004e-06,7.342803321450776e-08
1764,5133.68,8497.985,8490.904,4.2059576915999997e-07,3.209301369277914e-08
1765,4475.899,7574.649,7581.87,1.49797623485e-06,5.16035883602874e-08
1766,2568.846,8356.668,8360.436,2.57252859e-07,1.3071583040068074e-07
1767,4374.668,6568.3730000000005,6563.755999999999,1.085176118e-07,7.716923598979188e-08
1769,6014.638000000001,7398.422,7393.975,1.3346360111599998e-06,3.6015993268700415e-08
1770,5438.464,10386.18,10369.9,5.68422285798996e-07,1.4322267034214997e-08
1771,4704.849,8703.35,8718.448,6.666092230799999e-07,1.2305650452590178e-07
1772,3728.8320000000003,4976.884,4995.464,1.2936260064e-06,3.4733327126006805e-07
1774,4085.8979999999997,5714.169,5695.954000000001,6.796813512699999e-07,2.820571871571969e-07
1775,4840.096,5849.911,5838.308000000001,9.90114393795e-06,6.844238467622299e-07
1776,4968.6759999999995,5729.901999999999,5743.08,1.86295977722e-05,5.313172296983824e-07
1777,5798.1759999999995,11404.18,11390.43,1.3678403907160002e-06,2.6319019360504652e-08
1779,7162.285,9213.0,9209.632,5.982958484579999e-07,1.7232925980819067e-08
1780,3596.147,4094.472,4131.719,1.6965878562000003e-06,2.947062431457185e-06
1781,4099.556,5842.271,5826.732,7.49508039e-08,1.8609376182368237e-07
1782,4314.457,6273.143,6258.639,2.7910565161999997e-07,3.293030682790661e-07
1783,3661.0429999999997,5592.593000000001,5582.17,1.466427468000001e-07,1.5812613919912474e-07
1784,7696.306,9038.157,9042.957,3.062170267430002e-07,3.831409471215705e-08
1785,6620.691999999999,8474.412,8469.733,2.0936434261939997e-06,7.394878120381447e-08
1786,5515.906999999999,7205.044,7211.486999999999,8.0840906655e-07,1.61423248268605e-08
1787,4776.318,8715.729,8720.891,1.4720265222e-07,1.5437298304273902e-08
1788,8446.895,9950.692,9942.311,6.093663552326999e-07,4.660734914994187e-08
1789,5080.76,6780.0109999999995,6797.981,8.983232834000002e-08,1.4039375278494859e-08
1790,5064.2570000000005,5334.96,5349.594,4.874238216000035e-07,3.80243650846828e-07
1791,4720.423,6220.590999999999,6232.893,1.89308291495e-06,6.548719034578586e-08
1792,4355.309,8939.963,8933.824,2.2919006435999998e-07,1.9446706734078163e-08
1793,3029.421,4368.654,4390.475,3.1129439999999995e-08,9.071468241958141e-07
1794,4880.942,7573.1230000000005,7583.026999999999,1.678301752e-07,2.9666879918953103e-08
1795,2967.487,8543.013,8535.931999999999,8.50978048787e-05,1.5067750214040663e-06
1796,3465.25,6125.604,6110.168000000001,3.5827254100000005e-07,3.5476108702347897e-07
1797,2107.361,6072.779,6059.588000000001,3.979912539999999e-07,4.9014234956534e-07
1798,5421.079000000001,8204.028,8208.636999999999,2.6996223951660003e-08,2.1996064651812653e-08
1799,5158.295999999999,6639.621999999999,6634.661999999999,5.43550988586e-06,1.355943499947272e-07
1800,6148.01,5835.818,6124.431,1.9840819173901458e-05,5.064933114455991e-07
1802,3299.9309999999996,8009.306,8003.718000000001,1.34152847028e-06,2.5826675959331278e-08
322,7429.2919999999995,8653.744,8666.864,1.2767756975e-07,6.499148556478711e-09
323,2238.43,6875.4259999999995,6857.085999999999,1.8509666800000002e-07,2.363064700414703e-07
324,5427.933000000001,7807.77,7797.9169999999995,1.2880583838700002e-06,3.260379346057757e-08
325,4533.345,6820.158,6834.378000000001,3.70617481938e-06,2.2300477776156048e-07
326,3610.3379999999997,6475.418000000001,6498.743,2.2424750389e-06,1.0654422292272973e-07
327,4269.271,5092.018,5102.139,1.803399027e-07,8.158902124423359e-08
328,6148.565,7347.999,7362.422,4.2100334885088e-07,2.0473690615031423e-08
329,4572.249,6491.268,6505.1669999999995,5.727074820699999e-07,1.4459456277976313e-07
330,4561.787,5765.133000000001,5787.137,7.689257691130001e-06,2.095392550091603e-07
331,5737.340999999999,5468.486999999999,5747.09,7.621044193900253e-07,1.6209676592180897e-06
332,6631.795,9913.159,9909.804,2.926796399687698e-05,4.2859357173379844e-07
333,3950.4990000000003,9561.704,9557.72,7.34279631e-08,3.4504942017685484e-08
334,3465.643,10168.98,10175.8,2.32023270974e-06,9.047804144887411e-08
335,5126.412,7122.088000000001,7137.894,1.0527696162960001e-05,1.8054453876228087e-07
336,4934.878,7866.39,7880.847,7.98323308899e-06,2.114157878388757e-07
338,3150.991,9964.610999999999,9949.155,2.7079224103000004e-07,1.7636583056295448e-08
340,6518.681,9839.554,9847.501,5.5016979239999995e-08,9.059539514854635e-09
